Customer_ID,Signup_Date,Churn_Status,Age,Subscription_Plan,Monthly_Charges,Total_Charges,Contract_Type,Payment_Method,Support_Calls
841fa61c-8261-43ee-af92-b8ecc59c4563,2023-08-07,No,61,Basic,88.44277064337601,1768.86,Month-to-Month,Crypto,3
61831bd8-8bf1-4be2-83b1-be0aa1cf0814,2024-01-14,No,51,Basic,32.73395255291551,360.07,One Year,PayPal,7
1c4ea936-ed32-429f-ab2e-0124c92946b6,2024-11-22,No,29,Premium,62.56866736918677,813.39,Two Year,Credit Card,0
da0405a3-e747-4d0d-8ebf-42fc0583a0d7,2024-03-07,No,71,Basic,70.42771493504267,1197.27,Month-to-Month,PayPal,3
4677de9e-a866-4f32-81c0-97dade0b7f62,2023-09-22,No,47,Standard,96.41914706082997,578.51,Two Year,Credit Card,2
957cfcf6-21eb-4831-aa7b-00d695831a09,2024-06-27,No,22,Premium,88.84399013268144,1688.04,Two Year,PayPal,9
52391850-886a-4251-9995-10c7a0e252ee,2023-06-08,No,38,Premium,16.155583887792098,371.58,One Year,PayPal,5
ed963645-3953-4c07-89c9-4ddeb8c0871b,2023-12-03,Yes,31,Basic,115.30613619346863,2421.43,Two Year,Credit Card,9
c4d02f28-3e11-4cac-8536-1a2814c52c49,2024-05-27,No,44,Basic,66.06924036223197,924.97,Month-to-Month,Bank Transfer,2
780f958b-6119-42b0-9227-851c2fc0839b,2024-06-01,No,42,Premium,13.32188894834595,173.18,One Year,Crypto,0
64c09099-9a11-416f-af32-4a77ed877224,2024-05-01,Yes,29,Basic,32.55618359802969,65.11,One Year,Credit Card,4
8cefd535-4a29-4516-8f86-5f2bdb46ff34,2025-01-10,No,19,Standard,45.96408417019808,827.35,One Year,PayPal,1
0c791a1d-15ae-4706-aa17-40662ed29084,2024-07-02,No,30,Premium,102.80658474184253,925.26,Two Year,Bank Transfer,8
dcee3edb-5f6b-4964-bfc0-55fef2102ece,2023-10-27,No,42,Basic,146.48954251522883,878.94,Two Year,Credit Card,3
a5637864-e330-46f8-9c3b-0b6b8a0210cc,2024-10-01,No,65,Standard,82.20552536900492,1315.29,One Year,Crypto,8
44bd1717-bb9b-4ed8-a6f8-d29652c2f8a1,2024-09-29,No,66,Basic,106.48742564957766,1703.8,One Year,Credit Card,6
cab64751-3ff5-47fa-83f6-837f3760fab0,2023-10-25,No,49,Premium,60.16416672187015,421.15,Two Year,Bank Transfer,0
48590691-e21d-4ab3-8951-e33a6b4235b0,2023-05-25,Yes,37,Standard,26.772026687082423,428.35,Two Year,Crypto,3
0b3ec2f7-f293-4434-afe6-6fd989e4bca8,2024-03-26,No,43,Basic,12.788011107263346,25.58,Two Year,Bank Transfer,0
84022710-f76d-4e0c-a883-6900dbc321bc,2024-09-16,No,60,Basic,23.592563020900958,23.59,Two Year,Crypto,4
90ab7bb4-045a-476e-9bc4-f3a3c97c58d6,2024-05-08,Yes,55,Premium,27.765007869935925,55.53,Month-to-Month,Crypto,9
13e00906-4e60-41e4-8f87-c63002c98d26,2024-02-01,No,70,Premium,123.51640408528407,123.52,Two Year,Crypto,1
d5a1637f-5a95-4511-b145-6efb4e625838,2024-07-15,Yes,66,Premium,14.087745015820104,112.7,Two Year,PayPal,8
1200020f-479d-4cb8-80c7-e23c3821a28d,2024-11-05,No,29,Basic,66.5083096734252,199.52,One Year,Crypto,8
ac0d71c6-18ac-48d9-9fc1-fe293d1f981e,2024-07-10,Yes,53,Premium,125.75264716890906,2137.8,One Year,Bank Transfer,
1a791f1f-0d1f-47ca-84af-d4c8930ce10e,2023-06-10,Yes,,Standard,146.29305974690416,1316.64,Month-to-Month,Crypto,8
e3cd7394-4f10-4891-aa5a-ab748823f8ad,2024-12-08,No,26,Premium,96.88085450760794,193.76,Two Year,Credit Card,4
1b7c5261-6cb9-448d-be04-a36b520b2215,2024-03-08,No,28,Premium,47.33431699053787,473.34,One Year,Bank Transfer,6
c1f2d8dc-0ede-4ded-b067-45de296efa39,2025-01-03,No,68,Basic,52.910468383046684,476.19,Two Year,Credit Card,4
82e4ada9-0786-4850-b5a1-5753af8ff188,2024-03-10,Yes,60,Basic,145.4012608899755,2326.42,Two Year,PayPal,7
1f9798dd-e003-4735-9cc7-48669c8d6eab,2025-02-16,Yes,36,Premium,30.114656402255754,451.72,Two Year,Crypto,6
1044a785-5956-4e48-99cf-5b05e76d441b,2023-11-13,Yes,27,Basic,47.24091633642005,283.45,Month-to-Month,PayPal,2
c8480e9c-6cb3-4968-b53f-f44ac1fffb1c,2023-07-26,No,69,Basic,24.518528399265357,24.52,Two Year,Credit Card,5
fb0f0e19-ea43-4a9f-bf61-1e462a15c26e,2024-01-19,No,53,Basic,44.671820266176475,223.36,One Year,Unknown,4
2190dd94-f920-4ac5-80de-66d336a06678,2023-03-09,Yes,23,Premium,49.56550587975608,1040.88,Two Year,Bank Transfer,5
3e999c9e-f13f-478f-8a5d-a01348bd866a,2024-12-30,No,68,Premium,60.244288941061065,963.91,Month-to-Month,PayPal,8
347127ea-f823-4b38-927a-6c4d5f4daeb7,2024-05-01,No,26,Premium,15.29535981724359,198.84,Two Year,Bank Transfer,9
e2486a36-3339-4267-8fa2-af8473753f54,2024-09-07,No,34,Premium,16.69487131880111,133.56,Month-to-Month,PayPal,7
fefb2460-65d6-4808-987a-f0c4f0442a45,2024-03-31,No,26,Standard,17.062381592177935,273.0,Month-to-Month,Crypto,4
8bce1429-9967-4731-b0b5-85584f219d96,2024-06-12,No,32,Premium,75.93555457736045,1366.84,One Year,Credit Card,8
d60e4770-219d-4cc1-93dd-490f1be0dd50,2024-04-18,No,24,Basic,66.5805293595005,399.48,One Year,Crypto,7
0d293286-274f-42d3-a8d8-90eeaec02882,2023-09-07,Yes,60,Standard,75.58370895636362,1738.43,One Year,Crypto,9
e8a82fa1-3ed4-4b9b-84fc-042dba89d43a,2023-05-27,No,36,Premium,103.98914032623577,623.93,Month-to-Month,Credit Card,2
f727d02c-d081-4fe5-abc3-60cb653ee205,2023-02-20,No,63,Basic,50.37006659084495,1108.14,Month-to-Month,Bank Transfer,9
68f84b2a-d2cb-4a97-a260-3d54e6a4d0db,2024-07-29,No,35,Standard,128.31680706612008,2438.02,Two Year,PayPal,9
adb95714-5b14-4166-bf1f-508fe0d9d7c0,2024-09-18,No,23,Premium,88.55425954007985,1416.87,Month-to-Month,Bank Transfer,0
6e98ffad-0c7e-4d79-a5f2-91c0e0cc9b46,2024-12-14,No,49,Basic,47.14359132618625,47.14,One Year,PayPal,0
f15a8e10-8281-491d-b893-be2853b29bd7,2023-12-22,Yes,53,Premium,76.94649036591015,76.95,Month-to-Month,Bank Transfer,6
3fd0404d-b955-4c9b-ba12-bc9c261bbc40,2024-01-31,No,18,Standard,97.35996726239017,194.72,Month-to-Month,Credit Card,6
c1650cb9-fd67-4a7d-8381-46ce014aea3b,2024-11-25,No,74,Basic,86.20298114885621,775.83,Month-to-Month,PayPal,9
8afc0ed2-fdd7-4357-bab1-e91dbf92c8a8,2025-01-01,No,26,Standard,92.249946805617,830.25,Two Year,Credit Card,1
cfb5cb26-dc94-4ec8-b12a-b3acbb7b8f94,2023-04-15,Yes,70,Premium,85.43765792174223,1110.69,One Year,Crypto,8
19ca3aed-5ad1-43c8-9eba-0c77b3bd7944,2023-07-16,No,73,Basic,24.308125159352485,243.08,Month-to-Month,PayPal,6
dab3675c-06b6-43a4-9d6a-1f60a498f427,2023-10-22,Yes,33,Premium,118.0284229035546,1298.31,Two Year,Credit Card,5
1c9ae7bf-89be-4a91-b58c-9aec2ba07dac,2023-08-20,No,44,Basic,76.70502848862758,1687.51,Two Year,PayPal,0
7abd95d8-4d93-4f61-af12-1e35b1f731e0,2024-06-07,No,32,Basic,106.47798175500418,1810.13,Two Year,Crypto,5
d35426af-a54b-439b-ad8f-49c0780ea914,2025-01-28,Yes,70,Standard,89.86684838792728,1707.47,One Year,Credit Card,7
ef4b352e-bdea-45a7-a0f1-f4fa36eb4b6d,2024-04-12,No,41,Standard,70.1983731210853,1544.36,Two Year,Credit Card,2
b24bf3df-352f-4356-aac7-7b84481c42ca,2023-10-06,Yes,48,Premium,105.87738776906062,1905.79,Month-to-Month,Credit Card,2
5a4fe134-5e2c-41cb-9d50-3bf1813987e0,2023-10-28,No,46,Premium,132.92159902439317,2791.35,Month-to-Month,Bank Transfer,6
1379a78a-cb16-428d-b61b-6c132931f509,2024-09-02,Yes,27,Basic,118.48402245424639,1303.32,Month-to-Month,Bank Transfer,1
674174b2-c68f-4843-8c68-655544968578,2023-12-31,No,54,Premium,101.31145790052749,2127.54,One Year,Credit Card,5
12ffe49a-47d8-4351-ac55-4cf4307550f4,2023-02-22,Yes,29,Basic,121.68221416615515,2677.01,Two Year,Credit Card,4
d3cf88f4-ebfc-4e9a-98bb-1af978042ab6,2024-06-18,No,61,Basic,143.2426184270366,2291.88,Two Year,Credit Card,1
183c3007-cc98-4bb2-b32a-ce1913716879,2023-10-02,Yes,71,Basic,30.350841338162137,364.21,One Year,PayPal,4
d2da2129-35ff-4b1c-b6e8-303f86626a72,2023-03-30,No,24,Standard,106.99705383348682,962.97,One Year,Bank Transfer,2
f8a21353-4b90-492e-a7f6-fc6e7d133cf0,2025-01-22,No,44,Premium,29.00895784089254,435.13,Month-to-Month,Crypto,4
cefd59e9-01d1-44f7-9f82-05bec75ff553,2023-09-13,Yes,38,Premium,61.066582378753274,427.47,Month-to-Month,PayPal,6
db369b27-c221-40f4-a706-6980d215f36f,2024-10-11,No,26,Premium,69.54746924300153,834.57,Two Year,Crypto,
8390854a-3540-41ea-bf38-67cf8e8ece6e,2024-01-27,Yes,40,Premium,58.31197023817128,408.18,Two Year,Credit Card,5
42ee32bd-aa36-4625-93c4-b042ff24a55a,2024-05-26,No,72,Basic,20.044818715373587,200.45,Month-to-Month,Bank Transfer,3
0cdd6562-3a5f-4c19-8771-12634e32000d,2024-07-18,No,51,Standard,68.9687651091686,689.69,Month-to-Month,PayPal,3
7a24a8a3-2240-4286-83c0-1307874a5776,2024-02-25,Yes,57,Premium,80.40840861166211,1527.76,One Year,Crypto,8
e698fcab-f14f-475f-b214-7d750c8c0a76,2024-02-21,No,63,Premium,123.47448364405565,2222.54,Month-to-Month,Crypto,1
a019f740-cd2e-42bb-9c21-374c246ed331,2024-11-18,No,39,Standard,130.19115194590506,260.38,Two Year,Credit Card,7
faafe794-3693-4b52-8105-4ef9e80d5194,2024-04-27,Yes,48,Premium,39.09251829166881,508.2,Month-to-Month,Bank Transfer,8
a536c66d-8ca8-48ec-a64a-dc92617bae86,2024-10-20,No,38,Premium,18.57782275554326,408.71,One Year,Crypto,7
f563db64-cee6-4a60-b804-36b1129d0a4a,2024-07-09,No,57,Premium,149.44445764714894,2241.67,One Year,Crypto,9
2e85f400-843e-45e6-ae00-a67e96eb7c56,2023-09-24,Yes,43,Premium,121.47776678317621,1457.73,Month-to-Month,PayPal,4
6b7b139b-bf18-4aeb-90ca-bf2095a3a244,2024-08-20,No,68,Basic,52.89640631474618,317.38,One Year,Bank Transfer,0
085b1142-9943-4935-a243-68fa5382975c,2024-01-30,No,19,Basic,116.54637683827997,2097.83,Two Year,Bank Transfer,4
6e895ca1-a50f-4844-a428-119edece5d27,2023-10-07,No,48,Standard,113.23542954549191,1472.06,One Year,Bank Transfer,9
811caf1c-9163-43ab-9ab3-2ccfae7b0d5a,2024-02-04,Yes,49,Basic,58.43923869426714,993.47,Month-to-Month,Credit Card,8
42bd3aeb-7763-4fd3-ae9d-991d526968e9,2024-07-30,No,72,Basic,110.81321135553259,221.63,One Year,PayPal,7
ef2038a6-dde1-4fff-81b4-90c365e6241a,2024-03-12,Yes,62,Basic,54.930596726406954,714.1,Two Year,PayPal,8
4fe24096-41eb-4b4a-b9b9-b2395b76bb3f,2023-10-25,No,39,Basic,94.49568106497563,1511.93,Two Year,Bank Transfer,5
d06b0896-839e-4d12-bac3-4e4c5b3286b4,2023-05-04,Yes,28,Premium,122.85045612311286,859.95,Two Year,PayPal,3
17799e96-9986-4384-9d74-1727d725c01d,2023-04-09,No,38,Standard,43.26428253629749,951.81,Month-to-Month,PayPal,4
8dd5194d-6e20-457c-bac4-9800d5799552,2023-05-07,No,50,Premium,15.316205476331206,245.06,Two Year,PayPal,0
39bc9eff-302c-4d44-b8b4-c360e16dfafc,2023-09-14,Yes,54,Basic,149.9200854953571,1199.36,Two Year,Credit Card,9
12a6b6f3-b5a7-407b-9445-edb7696f2403,2023-03-23,No,39,Standard,64.95992702702893,1039.36,Month-to-Month,Bank Transfer,7
fbdc888c-4cae-4a28-a313-ee890f0e7b44,2023-11-17,Yes,48,Premium,48.161927276559446,433.46,One Year,Credit Card,4
18ee1af8-f575-404f-a769-7838783c0951,2024-05-16,No,21,Basic,81.59469985496676,1631.89,One Year,Credit Card,0
72212b9f-6afe-4ca6-a27b-c32446baccbe,2024-12-20,No,42,Basic,140.0837527694061,1821.09,One Year,Crypto,7
4f37d03e-00c2-475b-b4ba-e15e14cd535c,2024-02-18,No,44,Standard,54.36335814620254,108.73,Month-to-Month,Bank Transfer,1
7f0fa714-0e47-4df2-8063-b59ab9c02223,2024-11-26,No,48,Premium,130.33768918283334,391.01,Two Year,Bank Transfer,2
dd72af33-1e0f-48ff-b3c6-2ac1b529bc70,2023-06-17,Yes,36,Standard,N/A,N/A,Two Year,PayPal,9
84236aac-b70a-44ea-9a66-09f6f81062f0,2023-04-21,Yes,39,Standard,32.11775796341236,32.12,One Year,PayPal,7
02fea1fa-c8e1-42dc-9f27-20129cb548a9,2024-11-18,No,72,Premium,50.26844544143289,1156.17,Month-to-Month,PayPal,4
9bd3b218-42a3-4323-9163-693c14e2f4ac,2023-12-27,No,19,Basic,34.79530977154862,208.77,Month-to-Month,Crypto,1
3f8df133-fdfa-4333-a102-3c085c458270,2023-06-11,No,55,Premium,35.879486814355396,430.55,One Year,PayPal,4
358be627-6b04-4cb3-9298-ef05f0b51204,2024-04-14,No,23,Premium,148.79278404570007,3273.44,Month-to-Month,PayPal,0
9e8adefa-40b0-4c08-9d2d-d8866f0d566a,2023-12-04,No,55,Premium,12.398352276766769,111.59,One Year,Credit Card,3
8a6891b9-d783-4a38-90ff-93cdee2229fb,2024-02-18,Yes,40,Premium,74.76773703743487,448.61,Month-to-Month,Bank Transfer,1
093372d9-9271-47fe-9384-f6d0c7bb5ffa,2024-12-16,No,40,Basic,54.0947547187208,811.42,Two Year,Credit Card,0
3ea37801-4488-46b2-97ed-6532bca60642,2024-01-07,Yes,25,Basic,37.45181599237533,674.13,Month-to-Month,Credit Card,2
23307ddd-184a-4ff7-abf8-7b2b4adecc10,2024-01-15,No,26,Standard,130.36727976162592,1173.31,Month-to-Month,Credit Card,4
bbfd8c29-7e63-4800-9282-ad556f145e3a,2024-09-08,No,24,Premium,56.18850697553454,842.83,Month-to-Month,PayPal,4
55c2429b-cd12-46dc-9289-4838204a0b71,2023-12-01,No,60,Basic,132.51241123061527,2650.25,One Year,PayPal,5
19ae694c-9ecc-467e-ae32-b323704aecbe,2024-12-22,Yes,58,Standard,70.25588753168526,70.26,One Year,Credit Card,8
910c3364-18dd-4f00-8ed3-8cc157394448,2024-01-25,No,56,Basic,131.9525921593059,2639.05,Month-to-Month,Credit Card,3
730d858a-74d9-4c96-9660-6398d760d27c,2024-03-13,No,38,Standard,128.07144864603669,128.07,One Year,Credit Card,5
12b6b64c-5c55-4399-a95c-d359f6c4188d,2023-02-26,Yes,37,Basic,26.0529990232799,26.05,Two Year,Credit Card,9
f2876584-8a84-46ba-b37c-8436cc84c973,2023-12-01,Yes,72,Basic,33.86637457599486,677.33,One Year,Bank Transfer,6
6a6ad9a1-09d5-4e1c-85e8-e254b8db941b,2023-04-03,No,66,Basic,124.96606058086948,374.9,Month-to-Month,PayPal,2
a8c2af85-2b19-4cb0-aaff-23689a40d4e7,2024-02-13,No,22,Standard,19.05822845367701,95.29,Month-to-Month,Bank Transfer,2
5599d897-ea33-4d31-8d16-346438194fba,2024-07-17,No,26,Premium,139.92870782309484,839.57,One Year,Credit Card,9
c28eb376-250c-4955-b18c-4d6a9233d12b,2025-01-24,No,54,Standard,73.42909807804065,220.29,One Year,Crypto,4
fc9fdd36-3eff-403d-bd91-fd301ff6641c,2023-06-19,Yes,33,Standard,145.76896106357515,1166.15,Month-to-Month,Credit Card,0
ce612b86-0b4b-4e53-9090-11f04d75b5ed,2023-09-29,No,55,Basic,17.275012626427362,190.03,One Year,Credit Card,2
d9f592bc-f712-4f50-9b90-7c255c97fe02,2023-09-12,No,45,Basic,12.131461562675705,254.76,Two Year,Bank Transfer,3
ccc11010-b676-431c-a944-e386bccf844f,2024-08-20,No,54,Premium,116.25103511211437,1743.77,One Year,PayPal,2
a46f2744-fcb7-46b7-85aa-70cef5ca1f54,2023-10-06,No,35,Premium,18.05664578417714,198.62,Month-to-Month,Bank Transfer,5
f9b843c1-a9f1-4cac-a3e2-dba8cd88b56a,2024-07-05,No,49,Premium,139.18603497604977,2226.98,Two Year,Crypto,4
2d1f5025-d776-4375-8ee9-149f3b08c7be,2023-10-05,No,40,Premium,131.25529360765663,2362.6,One Year,Crypto,3
d1ff8360-6c4b-4ba6-ba13-bceaaf8d463f,2024-08-19,No,68,Basic,32.326515009062206,549.55,Two Year,Bank Transfer,0
1ce0b5c1-3777-4836-bf27-7975cb3d000b,2024-02-23,No,34,Standard,147.94016982823166,3106.74,One Year,Bank Transfer,2
697c8f6f-39e8-4283-8d29-b7e8c30e9ce7,2023-10-13,No,31,Basic,26.920675039225088,619.18,Two Year,PayPal,3
b2412e79-6d03-4ab6-ad35-a257bcebb45e,2024-09-08,No,39,Premium,11.045448433363417,176.73,One Year,Crypto,5
99219ff4-9ec4-4a90-ad1e-2f26e31ee042,2023-03-03,No,29,Basic,84.55674330203685,1014.68,Two Year,PayPal,6
6fc16e99-cc1f-4a7f-8096-321b31455dae,2025-01-05,No,33,Premium,68.63768141383943,68.64,Two Year,Credit Card,2
dc2c9596-ef5d-4061-a2bb-b09687c7b4c6,2023-09-27,No,30,Basic,93.8234811341815,281.47,One Year,PayPal,5
028175da-e450-4f02-bae3-ac09fa008d0d,2024-11-25,No,74,Premium,139.5212420261269,139.52,Month-to-Month,Crypto,2
68273684-7e24-46d7-bd50-f4c932115a93,2023-04-13,No,58,Basic,50.77155334223994,1015.43,Month-to-Month,PayPal,2
0b7ff9c9-b775-4614-8d70-1a514d7e35ce,2024-05-01,No,24,Standard,140.57698414919176,2811.54,One Year,Crypto,5
cb518c57-281c-4a9a-ab67-46ded73d4216,2023-07-18,Yes,46,Premium,119.57696715819658,1913.23,Two Year,Crypto,0
1541ab6c-1326-464d-88f5-084aea2a227d,2023-12-14,No,24,Basic,57.293950873703416,859.41,One Year,Bank Transfer,5
76c30b61-a437-42dd-a45e-f5b5af627c03,2023-11-16,No,24,Standard,106.91101666434328,855.29,Month-to-Month,Crypto,8
f996010b-4455-4dd7-9ebe-6af86807e73c,2024-10-19,No,31,Premium,15.423462547463394,61.69,Month-to-Month,Bank Transfer,9
bdf74ffd-0fd5-4352-828b-13a20c9fe945,2024-07-21,Yes,42,Basic,93.53380250099029,841.8,Month-to-Month,Credit Card,9
15eb9697-9555-4c59-b403-b6b81b44e88d,2023-10-07,No,70,Basic,50.558190957676445,808.93,Two Year,Unknown,1
84ea0b20-d1f5-41cc-86b7-17ee2e8bfcbd,2025-01-03,Yes,21,Standard,21.050230550018306,421.0,One Year,Bank Transfer,4
3e3452e3-8cf6-47ce-984e-942a208fb9a2,2023-11-12,No,65,Premium,143.17754316039662,2720.37,One Year,PayPal,9
1b13daee-92eb-4aae-9e2e-69008b3753c8,2025-01-21,No,22,Basic,119.50449024237908,1792.57,Month-to-Month,Crypto,6
dfbaf4c2-e1eb-4015-a41d-4c89a6a6ba8d,2024-03-07,Yes,33,Premium,130.18275266058623,520.73,One Year,Credit Card,2
067b0ed0-9649-40c5-86ce-cf573ece08ed,2024-02-23,No,72,Basic,18.765048967765892,431.6,Two Year,PayPal,0
5cdd0d59-44bc-4497-8977-75b615da4e54,2023-06-10,No,45,Standard,52.00108394206467,832.02,One Year,Bank Transfer,6
334ae0b5-f834-4235-b07b-e66fa2860939,2023-08-08,No,22,Standard,75.73728699339732,908.85,Month-to-Month,PayPal,9
8a86f976-e4de-479e-8af2-b6ad89ed4694,2024-11-03,Yes,64,Standard,112.40166256178674,1798.43,One Year,Credit Card,1
c5b5ef5e-4bdc-445a-9423-780cf0387b10,2023-12-08,Yes,60,Basic,136.1515906110108,1225.36,One Year,PayPal,5
2bec31a3-d1bb-4608-81e0-07c2e5676e29,2024-06-20,Yes,42,Basic,95.37174578288513,1239.83,One Year,Credit Card,4
d88d8864-3000-404b-b409-9ab847f7475b,2024-07-25,Yes,73,Premium,61.18131118210173,1162.44,Two Year,Credit Card,6
f511770e-221c-4340-ae81-5dc81709ede7,2024-09-10,No,19,Basic,96.0415685347077,2112.91,One Year,Crypto,9
5d621a0c-e204-4ad0-a54d-5d43f849525a,2023-10-14,Yes,73,Standard,42.711322266225416,384.4,Month-to-Month,PayPal,0
e9579a2a-347d-4e8e-ab57-1d6833adc573,2023-12-31,No,69,Premium,110.1549597086355,2423.41,Two Year,Bank Transfer,3
82aaf153-809e-4070-8e4a-eabad6295eaf,2024-04-25,No,54,Standard,120.8291606783381,1570.78,One Year,Credit Card,6
2d4c0cb1-dbf3-428b-bda5-4030ce0dd4bf,2024-09-21,No,70,Standard,109.37604914388457,1640.64,Two Year,PayPal,3
d4c1c3be-9ec2-4714-9643-99a7e41dfa7e,2024-10-02,No,24,Basic,141.41745018367283,1838.43,Month-to-Month,Bank Transfer,7
7ca44d7f-da9d-4638-b9e5-1c0f9405f37e,2024-06-27,No,68,Basic,27.07509591905804,460.28,Month-to-Month,Credit Card,0
fcf0332e-8d0c-41fc-9750-057b355561b7,2024-04-14,Yes,35,Basic,48.568026469274045,242.84,Two Year,Credit Card,6
bda12590-e066-44e2-bf3c-9642376d4423,2023-09-07,No,18,Basic,143.26036011213017,2292.17,One Year,Crypto,4
9204159a-dc9f-4dcc-a008-bd7cdf02637e,2024-08-02,Yes,68,Premium,134.85894602719526,2562.32,Two Year,Crypto,4
65397ed7-7870-42d0-ae6e-57be74bcccbb,2024-03-14,No,35,Basic,100.70865385352538,1510.63,Month-to-Month,Credit Card,9
14895ce0-216d-4169-8ef3-f86f315dc0c0,2024-01-24,No,60,Basic,97.67529619379835,1758.16,One Year,Credit Card,7
7fd2cbfc-72a1-4f9b-b124-3e7e7231f72f,2023-12-07,Yes,62,Standard,29.029116590918996,29.03,One Year,Credit Card,0
cbfd5d32-cfa3-42df-9ae5-908ad6fc5830,2024-07-24,Yes,72,Premium,116.86976355846372,818.09,Month-to-Month,Bank Transfer,7
9a1a8cc2-2283-406b-830f-bcf8f80f07d7,2023-08-07,No,39,Basic,112.3878201541329,2022.98,Two Year,PayPal,2
a76c7ee2-9801-45f2-93ce-b10637f7a066,2024-03-25,Yes,35,Premium,20.31050210859816,365.59,Two Year,Credit Card,2
58ddd1e9-4418-41ea-afc9-a9eda51b0086,2024-09-26,No,48,Premium,41.844115271738964,460.29,Month-to-Month,Crypto,2
98bc0c98-ad7f-4880-ba5b-bd56e197e349,2023-11-11,No,66,Basic,88.21732433480781,882.17,One Year,PayPal,8
501fb7ba-90c1-444f-8a5c-d31e69cf7263,2024-03-22,Yes,59,Premium,54.288740810606754,54.29,One Year,Credit Card,3
02e4c473-69ec-48ea-b495-a84cfac84af5,2024-05-24,No,37,Premium,65.33553571421352,1306.71,Month-to-Month,Bank Transfer,4
14befab5-9218-47df-a0b7-c37f226eaf4f,2024-05-02,Yes,28,Basic,142.49747479650958,3134.94,Month-to-Month,Crypto,3
838d877a-2bfe-4c03-a54f-b773c787278f,2024-08-03,Yes,66,Basic,41.13102726132198,164.52,Two Year,Crypto,6
9fc97647-7ea5-4409-8e10-39334ac78ee9,2023-08-09,Yes,21,Standard,11.803742658631489,59.02,Two Year,Credit Card,8
0961151f-2054-420c-99e8-f27ff3a484bc,2024-06-30,No,30,Basic,97.4281583214443,1071.71,One Year,PayPal,4
dc3b75ab-4907-4866-934d-a4195ce752ae,2023-10-01,No,74,Standard,79.03756215936252,1659.79,One Year,PayPal,2
45838d99-4fe9-43ae-8122-9f3012d08ebb,2025-01-05,No,44,Standard,25.343323609773613,456.18,Two Year,Credit Card,3
348ddfa0-70e9-4461-ae44-deefe2eafb9d,2023-10-06,Yes,23,Basic,18.153936886481937,236.0,Two Year,Crypto,2
29d926c4-5ddc-40e6-9dc6-5ec6408096fe,2023-12-07,Yes,45,Standard,63.80893848210433,701.9,Two Year,PayPal,0
1a49f922-bf8e-432f-9f24-8a49cd22434d,2025-02-12,No,51,Premium,59.418018794281295,1128.94,Month-to-Month,Bank Transfer,5
23e8cfef-99ff-4342-a3f8-52f91b99da41,2023-11-02,No,73,Premium,137.1979644337298,2195.17,Two Year,Bank Transfer,1
b5a876c7-98d2-4e9f-95ce-b6e6f271953a,2024-04-26,No,51,Standard,110.91290110789025,1552.78,Month-to-Month,Crypto,8
ff568a8d-4728-4631-a936-aef061498549,2023-09-23,No,56,Basic,144.70141922290523,2894.03,Month-to-Month,Crypto,5
5f9d2cca-8bf4-465a-8d94-3664c02165c7,2024-09-09,No,59,Premium,73.12056613650847,1169.93,Two Year,Crypto,5
db7685cb-7176-41e6-9f02-26c4277bbb83,2024-11-23,Yes,21,Standard,131.00148721224298,524.01,Two Year,PayPal,9
d9a043d8-32f5-4782-b182-17a97e146dab,2023-12-11,No,52,Premium,85.75092463864904,1457.77,One Year,Bank Transfer,4
f4b3ee01-c7bc-41fa-a892-5978dd07efd3,2024-03-22,No,67,Standard,92.5634495200836,2128.96,Month-to-Month,Bank Transfer,1
eaa0970c-451a-427b-82c0-8a457adb8dae,2024-02-28,No,54,Standard,76.29961597254696,1449.69,One Year,Bank Transfer,8
c1b2eacb-4e87-40ad-b645-4f8df6daa1dc,2025-01-17,Yes,25,Basic,115.94082265685888,463.76,Month-to-Month,Crypto,0
58de9b08-48cc-4950-b79b-3c59db231772,2024-11-05,No,34,Premium,73.4066997164959,1614.95,One Year,PayPal,6
009aa854-15b0-430e-b940-7186d6dc78b8,2024-06-12,Yes,43,Standard,115.98002091307613,1507.74,Two Year,Crypto,5
288275bb-4535-4560-999d-68c4d9762a2a,2023-02-26,No,32,Premium,12.294286580853925,209.0,One Year,PayPal,4
24d7db1a-4e0d-4e10-8d30-6e2b301ee578,2024-11-04,Yes,54,Basic,125.35652460880745,1629.63,One Year,Bank Transfer,7
ad57caf1-be94-48b9-9c40-e47399d35563,2024-02-17,No,45,Premium,125.84222937820172,377.53,One Year,Bank Transfer,5
05b8a2e5-adcd-4f7d-83de-0a76988968ca,2023-04-20,Yes,63,Premium,25.362299354720975,278.99,Two Year,Crypto,8
22132180-18e8-4fdc-9218-afb9bbc5d664,2023-05-10,No,70,Standard,43.46982517380889,695.52,Two Year,PayPal,0
3bb1f873-6982-458c-8c6f-5fb9b9e13204,2024-04-20,No,20,Standard,142.2553622009542,1849.32,Two Year,Crypto,4
afd284c1-fea5-4b43-aee8-7bff68b084d5,2024-04-16,Yes,20,Basic,127.69829401788321,2043.17,One Year,Bank Transfer,5
a46cc512-5136-411b-8d8d-b23d1c3ade0d,2023-07-08,No,20,Standard,85.59447833194787,684.76,Two Year,Credit Card,9
e5aa3b61-238f-4119-b6b5-4b9458e9ed4e,2023-03-22,No,55,Premium,125.51901724860721,1757.27,Month-to-Month,Bank Transfer,6
22b591c5-033b-4aa4-bf8b-e5c19ee1195e,2023-05-20,No,61,Basic,73.02282759970645,365.11,Month-to-Month,Crypto,8
